0,0,0,0
15,0,0,0
30,0.000084,0.035994,0
45,0.000459,0.011765,0
60,0.000543,0.002277,0
75,0.000557,0.000307,0
90,0.000084,-0.019929,0
105,-0.000116,-0.008994,0
120,-0.00019,-0.002482,0
135,-0.000209,-0.000483,0
150,-0.000211,-0.000005,0
165,-0.000224,-0.001426,0
180,-0.000123,0.010747,0
195,-0.000033,0.003061,0
210,-0.000009,0.000733,0
225,-0.000004,0.000026,0
240,-0.000005,-0.000091,0
255,-0.000006,-0.000055,0
270,-0.000006,-0.000019,0
285,-0.000006,0.000002,0
300,-0.000006,0.000013,0
315,-0.000006,0.000018,0
330,-0.000006,0.00002,0
345,-0.000005,0.000021,0
360,-0.000005,0.000021,0
375,-0.000005,0.00002,0
390,-0.000004,0.000019,0
405,-0.000004,0.000018,0
420,-0.000004,0.000017,0
435,-0.000004,0.000016,0
450,-0.000003,0.000015,0
465,-0.000003,0.000014,0
480,-0.000003,0.000013,0
495,-0.000003,0.000012,0
510,-0.000003,0.000011,0
525,-0.000002,0.000011,0
540,-0.000002,0.00001,0
555,-0.000002,0.000009,0
570,-0.000002,0.000009,0
585,-0.000002,0.000008,0
600,-0.000002,0.000008,0
615,-0.000002,0.000007,0
630,-0.000002,0.000007,0
645,-0.000001,0.000006,0
660,-0.000001,0.000006,0
675,-0.000001,0.000006,0
690,-0.000001,0.000005,0
705,-0.000001,0.000005,0
720,-0.000001,0.000005,0
735,-0.000001,0.000004,0
750,-0.000001,0.000004,0
765,-0.000001,0.000004,0
780,-0.000001,0.000004,0
795,-0.000001,0.000003,0
810,-0.000001,0.000003,0
825,-0.000001,0.000003,0
840,-0.000001,0.000003,0
855,-0.000001,0.000002,0
870,-0.000001,0.000002,0
885,0,0.000002,0
900,0,0.000002,0
915,0,0.000002,0
930,0,0.000002,0
945,0,0.000002,0
960,0,0.000002,0
975,0,0.000001,0
990,0,0.000001,0
1005,0,0.000001,0
1020,0,0.000001,0
1035,0,0.000001,0
1050,0,0.000001,0
1065,0,0.000001,0
1080,0,0.000001,0
1095,0,0.000001,0
1110,0,0.000001,0
1125,0,0.000001,0
1140,0,0.000001,0
1155,0,0.000001,0
1170,0,0.000001,0
1185,0,0.000001,0
1200,0,0.000001,0
1215,0,0.000001,0
1230,0,0,0
1245,0,0,0
1260,0,0,0
1275,0,0,0
1290,0,0,0
1305,0,0,0
1320,0,0,0
1335,0,0,0
1350,0,0,0
1365,0,0,0
1380,0,0,0
1395,0,0,0
1410,0,0,0
1425,0,0,0
1440,0,0,0
1455,0,0,0
1470,0,0,0
1485,0,0,0
1500,0,0,0
1515,0,0,0
1530,0,0,0
1545,0,0,0
1560,0,0,0
1575,0,0,0
1590,0,0,0
1605,0,0,0
1620,0,0,0
1635,0,0,0
1650,0,0,0
1665,0,0,0
1680,0,0,0
1695,0,0,0
1710,0,0,0
1725,0,0,0
1740,0,0,0
1755,0,0,0
1770,0,0,0
1785,0,0,0
1800,0,0,0
1815,0,0,0
1830,0,0,0
1845,0,0,0
1860,0,0,0
1875,0,0,0
1890,0,0,0
1905,0,0,0
1920,0,0,0
1935,0,0,0
1950,0,0,0
1965,0,0,0
1980,0,0,0
1995,0,0,0
2010,0,0,0
2025,0,0,0
2040,0,0,0
2055,0,0,0
2070,0,0,0
2085,0,0,0
2100,0,0,0
2115,0,0,0
2130,0,0,0
2145,0,0,0
2160,0,0,0
2175,0,0,0
2190,0,0,0
2205,0,0,0
2220,0,0,0
2235,0,0,0
2250,0,0,0
2265,0,0,0
2280,0,0,0
2295,0,0,0
2310,0,0,0
2325,0,0,0
2340,0,0,0
2355,0,0,0
2370,0,0,0
2385,0,0,0
2400,0,0,0
2415,0,0,0
2430,0,0,0
2445,0,0,0
2460,0,0,0
2475,0,0,0
2490,0,0,0
2505,0,0,0
2520,0,0,0
2535,0,0,0
2550,0,0,0
2565,0,0,0
2580,0,0,0
2595,0,0,0
2610,0,0,0
2625,0,0,0
2640,0,0,0
2655,0,0,0
2670,0,0,0
2685,0,0,0
2700,0,0,0
2715,0,0,0
2730,0,0,0
2745,0,0,0
2760,0,0,0
2775,0,0,0
2790,0,0,0
2805,0,0,0
2820,0,0,0
2835,0,0,0
2850,0,0,0
2865,0,0,0
2880,0,0,0
2895,0,0,0
2910,0,0,0
2925,0,0,0
2940,0,0,0
2955,0,0,0
2970,0,0,0
2985,0,0,0
3000,0,0,0
3015,0,0,0
3030,0,0,0
3045,0,0,0
3060,0,0,0
3075,0,0,0
3090,0,0,0
3105,0,0,0
3120,0,0,0
3135,0,0,0
3150,0,0,0
3165,0,0,0
3180,0,0,0
3195,0,0,0
3210,0,0,0
3225,0,0,0
3240,0,0,0
3255,0,0,0
3270,0,0,0
3285,0,0,0
3300,0,0,0
3315,0,0,0
3330,0,0,0
3345,0,0,0
3360,0,0,0
3375,0,0,0
3390,0,0,0
3405,0,0,0
3420,0,0,0
3435,0,0,0
3450,0,0,0
3465,0,0,0
3480,0,0,0
3495,0,0,0
3510,0,0,0
3525,0,0,0
3540,0,0,0
3555,0,0,0
3570,0,0,0
3585,0,0,0
3600,0,0,0
3615,0,0,0
3630,0,0,0
3645,0,0,0
3660,0,0,0
3675,0,0,0
3690,0,0,0
3705,0,0,1
3720,0.01231,1.039868,1
3735,0.028035,1.045207,1
3750,0.043609,1.032658,1
3765,0.059021,1.023341,1
3780,0.074315,1.016676,1
3795,0.089525,1.011914,1
3810,0.104675,1.008513,1
3825,0.119782,1.006081,1
3840,0.134859,1.004345,1
3855,0.149914,1.003105,1
3870,0.164953,1.002218,1
3885,0.179981,1.001585,1
3900,0.195001,1.001132,1
3915,0.210015,1.000809,1
3930,0.225025,1.000578,1
3945,0.240032,1.000413,1
3960,0.255038,1.000295,1
3975,0.270041,1.000211,1
3990,0.285044,1.000151,1
4005,0.300046,1.000108,1
4020,0.315047,1.000077,1
4035,0.330048,1.000055,1
4050,0.345049,1.000039,1
4065,0.360049,1.000028,1
4080,0.37505,1.00002,1
4095,0.39005,1.000014,1
4110,0.40505,1.00001,1
4125,0.42005,1.000007,1
4140,0.435051,1.000005,1
4155,0.450051,1.000004,1
4170,0.465051,1.000003,1
4185,0.480051,1.000002,1
4200,0.495051,1.000001,1
4215,0.510051,1.000001,1
4230,0.525051,1.000001,1
4245,0.540051,1,1
4260,0.55505,1,1
4275,0.57005,1,1
4290,0.58505,1,1
4305,0.60005,1,1
4320,0.61505,1,1
4335,0.630049,1,1
4350,0.645049,1,1
4365,0.660049,1,1
4380,0.675049,1,1
4395,0.690049,1,1
4410,0.705048,1,1
4425,0.720048,1,1
4440,0.735048,1,1
4455,0.750048,1,1
4470,0.765048,1,1
4485,0.780047,1,1
4500,0.795047,1,1
4515,0.810047,1,1
4530,0.825047,1,1
4545,0.840047,1,1
4560,0.855047,1,1
4575,0.870046,1,1
4590,0.885046,1,1
4605,0.900046,1,1
4620,0.915046,1,1
4635,0.930046,1,1
4650,0.945045,1,1
4665,0.960045,1,1
4680,0.975045,1,1
4695,0.990045,1,1
4710,1.005045,1,1
4725,1.020046,1,1
4740,1.035046,1,1
4755,1.050047,1,1
4770,1.065048,1,1
4785,1.080048,1,1
4800,1.095049,1,1
4815,1.11005,1,1
4830,1.125051,1,1
4845,1.140051,1,1
4860,1.155052,1,1
4875,1.170053,1,1
4890,1.185053,1,1
4905,1.200054,1,1
4920,1.215055,1,1
4935,1.230055,1,1
4950,1.245056,1,1
4965,1.260057,1,1
4980,1.275058,1,1
4995,1.290058,1,1
5010,1.305059,1,1
5025,1.32006,1,1
5040,1.33506,1,1
5055,1.350061,1,1
5070,1.365062,1,1
5085,1.380062,1,1
5100,1.395063,1,1
5115,1.410064,1,1
5130,1.425065,1,1
5145,1.440065,1,1
5160,1.455066,1,1
5175,1.470067,1,1
5190,1.485067,1,1
5205,1.500068,1,1
5220,1.515069,1,1
5235,1.530069,1,1
5250,1.54507,1,1
5265,1.560071,1,1
5280,1.575072,1,1
5295,1.590072,1,1
5310,1.605073,1,1
5325,1.620074,1,1
5340,1.635074,1,1
5355,1.650075,1,1
5370,1.665076,1,1
5385,1.680076,1,1
5400,1.695077,1,1
5415,1.710078,1,1
5430,1.725079,1,1
5445,1.740079,1,1
5460,1.75508,1,1
5475,1.770081,1,1
5490,1.785081,1,1
5505,1.800082,1,1
5520,1.815083,1,1
5535,1.830083,1,1
5550,1.845084,1,1
5565,1.860085,1,1
5580,1.875086,1,1
5595,1.890086,1,1
5610,1.905087,1,1
5625,1.920088,1,1
5640,1.935088,1,1
5655,1.950089,1,1
5670,1.96509,1,1
5685,1.98009,1,1
5700,1.995091,1,1
5715,2.010091,1,1
5730,2.02509,1,1
5745,2.040088,1,1
5760,2.055087,1,1
5775,2.070086,1,1
5790,2.085085,1,1
5805,2.100084,1,1
5820,2.115083,1,1
5835,2.130082,1,1
5850,2.145081,1,1
5865,2.16008,1,1
5880,2.175079,1,1
5895,2.190078,1,1
5910,2.205076,1,1
5925,2.220075,1,1
5940,2.235074,1,1
5955,2.250073,1,1
5970,2.265072,1,1
5985,2.280071,1,1
6000,2.29507,1,1
6015,2.310069,1,1
6030,2.325068,1,1
6045,2.340067,1,1
6060,2.355066,1,1
6075,2.370064,1,1
6090,2.385063,1,1
6105,2.400062,1,1
6120,2.415061,1,1
6135,2.43006,1,1
6150,2.445059,1,1
6165,2.460058,1,1
6180,2.475057,1,1
6195,2.490056,1,1
6210,2.505055,1,1
6225,2.520054,1,1
6240,2.535053,1,1
6255,2.550051,1,1
6270,2.56505,1,1
6285,2.580049,1,1
6300,2.595048,1,1
6315,2.610047,1,1
6330,2.625046,1,1
6345,2.640045,1,1
6360,2.655044,1,1
6375,2.670043,1,1
6390,2.685042,1,1
6405,2.700041,1,1
6420,2.715039,1,1
6435,2.730038,1,1
6450,2.745037,1,1
6465,2.760036,1,1
6480,2.775035,1,1
6495,2.790034,1,1
6510,2.805033,1,1
6525,2.820032,1,1
6540,2.835031,1,1
6555,2.85003,1,1
6570,2.865029,1,1
6585,2.880028,1,1
6600,2.895026,1,1
6615,2.910025,1,1
6630,2.925024,1,1
6645,2.940023,1,1
6660,2.955022,1,1
6675,2.970021,1,1
6690,2.98502,1,1
6705,3.000019,1,1
6720,3.015018,1,1
6735,3.030017,1,1
6750,3.045016,1,1
6765,3.060014,1,1
6780,3.075013,1,1
6795,3.090012,1,1
6810,3.105011,1,1
6825,3.12001,1,1
6840,3.135009,1,1
6855,3.150008,1,1
6870,3.165007,1,1
6885,3.180006,1,1
6900,3.195005,1,1
6915,3.210004,1,1
6930,3.225003,1,1
6945,3.240001,1,1
6960,3.255,1,1
6975,3.269999,1,1
6990,3.284998,1,1
7005,3.299997,1,1
7020,3.314996,1,1
7035,3.329995,1,1
7050,3.344994,1,1
7065,3.359993,1,1
7080,3.374992,1,1
7095,3.389991,1,1
7110,3.404989,1,1
7125,3.419988,1,1
7140,3.434987,1,1
7155,3.449986,1,1
7170,3.464985,1,1
7185,3.479984,1,1
7200,3.494983,1,1
7215,3.509982,1,1
7230,3.524981,1,1
7245,3.53998,1,1
7260,3.554979,1,1
7275,3.569978,1,1
7290,3.584976,1,1
7305,3.599975,1,1
7320,3.614974,1,1
7335,3.629973,1,1
7350,3.644972,1,1
7365,3.659971,1,1
7380,3.67497,1,1
7395,3.689969,1,1
7410,3.704968,1,1
7425,3.719967,1,1
7440,3.734966,1,1
7455,3.749964,1,1
7470,3.764963,1,1
7485,3.779962,1,1
7500,3.794961,1,1
7515,3.80996,1,1
7530,3.824959,1,1
7545,3.839958,1,1
7560,3.854957,1,1
7575,3.869956,1,1
7590,3.884955,1,1
7605,3.899954,1,1
7620,3.914953,1,1
7635,3.929951,1,1
7650,3.94495,1,1
7665,3.959949,1,1
7680,3.974948,1,1
7695,3.989947,1,1
7710,4.004946,1,1
7725,4.019945,1,1
7740,4.034944,1,1
7755,4.049943,1,1
7770,4.064942,1,1
7785,4.079941,1,1
7800,4.09494,1,1
7815,4.109939,1,1
7830,4.124938,1,1
7845,4.139936,1,1
7860,4.154935,1,1
7875,4.169934,1,1
7890,4.184933,1,1
7905,4.199932,1,1
7920,4.214931,1,1
7935,4.22993,1,1
7950,4.244929,1,1
7965,4.259928,1,1
7980,4.274927,1,1
7995,4.289926,1,1
8010,4.304924,1,1
8025,4.319923,1,1
8040,4.334922,1,1
8055,4.349921,1,1
8070,4.36492,1,1
8085,4.379919,1,1
8100,4.394918,1,1
8115,4.409917,1,1
8130,4.424916,1,1
8145,4.439915,1,1
8160,4.454914,1,1
8175,4.469913,1,1
8190,4.484911,1,1
8205,4.49991,1,1
8220,4.514909,1,1
8235,4.529908,1,1
8250,4.544907,1,1
8265,4.559906,1,1
8280,4.574905,1,1
8295,4.589904,1,1
8310,4.604903,1,1
8325,4.619902,1,1
8340,4.634901,1,1
8355,4.649899,1,1
8370,4.664898,1,1
8385,4.679897,1,1
8400,4.694896,1,1
8415,4.709895,1,1
8430,4.724894,1,1
8445,4.739893,1,1
8460,4.754892,1,1
8475,4.769891,1,1
8490,4.78489,1,1
8505,4.799889,1,1
8520,4.814888,1,1
8535,4.829886,1,1
8550,4.844885,1,1
8565,4.859884,1,1
8580,4.874883,1,1
8595,4.889882,1,1
8610,4.904881,1,1
8625,4.91988,1,1
8640,4.934879,1,1
8655,4.949878,1,1
8670,4.964877,1,1
8685,4.979876,1,1
8700,4.994874,1,1
8715,5.009873,1,1
8730,5.024872,1,1
8745,5.039871,1,1
8760,5.05487,1,1
8775,5.069869,1,1
8790,5.084868,1,1
8805,5.099867,1,1
8820,5.114866,1,1
8835,5.129865,1,1
8850,5.144864,1,1
8865,5.159863,1,1
